# x_m,y_m,w_tr_right_m,w_tr_left_m
12.3075,3.2737,0.1591,0.1591
12.3300,3.2512,0.1592,0.1592
12.3412,3.2287,0.1623,0.1623
12.3637,3.2062,0.1635,0.1635
12.3863,3.1950,0.1622,0.1622
12.4087,3.1725,0.1647,0.1647
12.4313,3.1612,0.1644,0.1644
12.4537,3.1387,0.1635,0.1635
12.4763,3.1275,0.1645,0.1645
12.4987,3.1162,0.1623,0.1623
12.5213,3.0938,0.1635,0.1635
12.5437,3.0825,0.1622,0.1622
12.5663,3.0600,0.1647,0.1647
12.5887,3.0488,0.1644,0.1644
12.6113,3.0375,0.1628,0.1628
12.6337,3.0263,0.1613,0.1613
12.6562,3.0263,0.1625,0.1625
12.6787,3.0150,0.1630,0.1630
12.7012,3.0150,0.1619,0.1619
12.7237,3.0037,0.1640,0.1640
12.7462,2.9925,0.1661,0.1661
12.7687,2.9925,0.1657,0.1657
12.7912,2.9925,0.1652,0.1652
12.8137,2.9812,0.1665,0.1665
12.8362,2.9812,0.1674,0.1674
12.8587,2.9812,0.1656,0.1656
12.8812,2.9700,0.1674,0.1674
12.9037,2.9700,0.1665,0.1665
12.9262,2.9700,0.1657,0.1657
12.9487,2.9587,0.1689,0.1689
12.9712,2.9475,0.1687,0.1687
12.9938,2.9475,0.1687,0.1687
13.0162,2.9475,0.1687,0.1687
13.0388,2.9475,0.1687,0.1687
13.0612,2.9475,0.1687,0.1687
13.0838,2.9475,0.1687,0.1687
13.1062,2.9475,0.1687,0.1687
13.1288,2.9475,0.1687,0.1687
13.1512,2.9475,0.1687,0.1687
13.1738,2.9475,0.1687,0.1687
13.1962,2.9475,0.1687,0.1687
13.2188,2.9475,0.1687,0.1687
13.2412,2.9475,0.1687,0.1687
13.2637,2.9475,0.1687,0.1687
13.2862,2.9475,0.1687,0.1687
13.3087,2.9475,0.1687,0.1687
13.3312,2.9475,0.1687,0.1687
13.3537,2.9475,0.1687,0.1687
13.3762,2.9475,0.1687,0.1687
13.3987,2.9475,0.1687,0.1687
13.4212,2.9475,0.1687,0.1687
13.4437,2.9475,0.1687,0.1687
13.4662,2.9475,0.1687,0.1687
13.4887,2.9587,0.1721,0.1721
13.5112,2.9587,0.1725,0.1725
13.5337,2.9587,0.1725,0.1725
13.5563,2.9587,0.1725,0.1725
13.5787,2.9587,0.1725,0.1725
13.6013,2.9700,0.1725,0.1725
13.6237,2.9700,0.1725,0.1725
13.6463,2.9700,0.1725,0.1725
13.6687,2.9700,0.1725,0.1725
13.6913,2.9700,0.1725,0.1725
13.7137,2.9700,0.1725,0.1725
13.7363,2.9700,0.1725,0.1725
13.7587,2.9700,0.1725,0.1725
13.7812,2.9700,0.1725,0.1725
13.8037,2.9700,0.1725,0.1725
13.8262,2.9700,0.1725,0.1725
13.8487,2.9700,0.1725,0.1725
13.8712,2.9700,0.1725,0.1725
13.8937,2.9700,0.1725,0.1725
13.9162,2.9700,0.1725,0.1725
13.9387,2.9700,0.1725,0.1725
13.9612,2.9700,0.1725,0.1725
13.9837,2.9700,0.1725,0.1725
14.0062,2.9700,0.1725,0.1725
14.0287,2.9700,0.1725,0.1725
14.0512,2.9700,0.1725,0.1725
14.0737,2.9700,0.1725,0.1725
14.0962,2.9700,0.1725,0.1725
14.1188,2.9700,0.1725,0.1725
14.1412,2.9700,0.1725,0.1725
14.1638,2.9700,0.1725,0.1725
14.1862,2.9700,0.1725,0.1725
14.2088,2.9700,0.1725,0.1725
14.2312,2.9700,0.1725,0.1725
14.2538,2.9700,0.1725,0.1725
14.2762,2.9700,0.1725,0.1725
14.2988,2.9700,0.1725,0.1725
14.3212,2.9700,0.1725,0.1725
14.3438,2.9700,0.1725,0.1725
14.3662,2.9700,0.1710,0.1710
14.3887,2.9700,0.1692,0.1692
14.4112,2.9812,0.1687,0.1687
14.4337,2.9812,0.1687,0.1687
14.4562,2.9812,0.1687,0.1687
14.4787,2.9812,0.1687,0.1687
14.5012,2.9812,0.1687,0.1687
14.5237,2.9812,0.1687,0.1687
14.5462,2.9812,0.1687,0.1687
14.5687,2.9812,0.1687,0.1687
14.5912,2.9812,0.1687,0.1687
14.6137,2.9812,0.1687,0.1687
14.6362,2.9812,0.1687,0.1687
14.6587,2.9812,0.1687,0.1687
14.6812,2.9812,0.1687,0.1687
14.7037,2.9812,0.1687,0.1687
14.7263,2.9812,0.1687,0.1687
14.7487,2.9812,0.1687,0.1687
14.7713,2.9812,0.1687,0.1687
14.7937,2.9812,0.1687,0.1687
14.8163,2.9812,0.1687,0.1687
14.8387,2.9812,0.1687,0.1687
14.8613,2.9812,0.1687,0.1687
14.8837,2.9812,0.1687,0.1687
14.9062,2.9812,0.1687,0.1687
14.9287,2.9812,0.1687,0.1687
14.9512,2.9812,0.1687,0.1687
14.9737,2.9812,0.1687,0.1687
14.9962,2.9812,0.1687,0.1687
15.0187,2.9812,0.1687,0.1687
15.0412,2.9812,0.1687,0.1687
15.0637,2.9812,0.1687,0.1687
15.0862,2.9812,0.1687,0.1687
15.1087,2.9812,0.1687,0.1687
15.1312,2.9812,0.1687,0.1687
15.1537,2.9812,0.1687,0.1687
15.1762,2.9812,0.1687,0.1687
15.1987,2.9812,0.1687,0.1687
15.2212,2.9812,0.1687,0.1687
15.2437,2.9812,0.1687,0.1687
15.2662,2.9812,0.1687,0.1687
15.2888,2.9812,0.1687,0.1687
15.3112,2.9812,0.1687,0.1687
15.3338,2.9812,0.1687,0.1687
15.3562,2.9812,0.1687,0.1687
15.3788,2.9812,0.1687,0.1687
15.4012,2.9812,0.1687,0.1687
15.4238,2.9812,0.1687,0.1687
15.4462,2.9812,0.1687,0.1687
15.4688,2.9812,0.1687,0.1687
15.4912,2.9812,0.1687,0.1687
15.5137,2.9812,0.1687,0.1687
15.5362,2.9812,0.1687,0.1687
15.5587,2.9812,0.1687,0.1687
15.5812,2.9812,0.1687,0.1687
15.6037,2.9812,0.1687,0.1687
15.6262,2.9812,0.1687,0.1687
15.6487,2.9925,0.1650,0.1650
15.6712,2.9925,0.1650,0.1650
15.6937,2.9925,0.1650,0.1650
15.7162,2.9925,0.1650,0.1650
15.7387,2.9925,0.1650,0.1650
15.7612,2.9925,0.1650,0.1650
15.7837,2.9925,0.1650,0.1650
15.8062,2.9925,0.1650,0.1650
15.8287,2.9925,0.1650,0.1650
15.8513,2.9925,0.1650,0.1650
15.8737,2.9925,0.1650,0.1650
15.8963,2.9925,0.1652,0.1652
15.9187,2.9925,0.1657,0.1657
15.9413,2.9925,0.1665,0.1665
15.9637,2.9925,0.1677,0.1677
15.9863,2.9925,0.1687,0.1687
16.0087,2.9925,0.1687,0.1687
16.0312,2.9925,0.1687,0.1687
16.0538,2.9925,0.1687,0.1687
16.0762,2.9925,0.1687,0.1687
16.0987,2.9925,0.1687,0.1687
16.1212,2.9925,0.1687,0.1687
16.1438,2.9925,0.1687,0.1687
16.1662,2.9925,0.1687,0.1687
16.1887,2.9925,0.1687,0.1687
16.2112,2.9925,0.1687,0.1687
16.2338,2.9925,0.1687,0.1687
16.2562,2.9925,0.1687,0.1687
16.2787,3.0037,0.1721,0.1721
16.3012,3.0037,0.1725,0.1725
16.3238,3.0037,0.1725,0.1725
16.3462,3.0037,0.1725,0.1725
16.3687,3.0037,0.1725,0.1725
16.3912,3.0037,0.1725,0.1725
16.4138,3.0037,0.1725,0.1725
16.4363,3.0037,0.1725,0.1725
16.4587,3.0037,0.1725,0.1725
16.4812,3.0037,0.1725,0.1725
16.5038,3.0037,0.1725,0.1725
16.5263,3.0037,0.1725,0.1725
16.5487,3.0037,0.1725,0.1725
16.5712,3.0037,0.1725,0.1725
16.5938,3.0037,0.1725,0.1725
16.6163,3.0037,0.1725,0.1725
16.6387,3.0037,0.1725,0.1725
16.6612,3.0037,0.1725,0.1725
16.6837,3.0037,0.1725,0.1725
16.7063,3.0037,0.1725,0.1725
16.7287,3.0037,0.1725,0.1725
16.7512,3.0037,0.1725,0.1725
16.7737,3.0037,0.1725,0.1725
16.7963,3.0037,0.1725,0.1725
16.8187,3.0037,0.1725,0.1725
16.8412,3.0037,0.1725,0.1725
16.8637,3.0037,0.1725,0.1725
16.8863,3.0037,0.1725,0.1725
16.9087,3.0037,0.1714,0.1714
16.9312,3.0037,0.1702,0.1702
16.9537,3.0037,0.1694,0.1694
16.9763,3.0037,0.1689,0.1689
16.9988,3.0037,0.1687,0.1687
17.0212,3.0037,0.1687,0.1687
17.0437,3.0037,0.1687,0.1687
17.0663,3.0037,0.1687,0.1687
17.0888,3.0150,0.1687,0.1687
17.1112,3.0150,0.1687,0.1687
17.1337,3.0150,0.1684,0.1684
17.1562,3.0263,0.1650,0.1650
17.1788,3.0263,0.1650,0.1650
17.2012,3.0263,0.1650,0.1650
17.2237,3.0263,0.1650,0.1650
17.2462,3.0263,0.1650,0.1650
17.2688,3.0263,0.1650,0.1650
17.2912,3.0263,0.1650,0.1650
17.3137,3.0263,0.1650,0.1650
17.3362,3.0263,0.1650,0.1650
17.3588,3.0263,0.1650,0.1650
17.3812,3.0263,0.1650,0.1650
17.4037,3.0263,0.1650,0.1650
17.4262,3.0263,0.1650,0.1650
17.4488,3.0263,0.1650,0.1650
17.4712,3.0263,0.1650,0.1650
17.4937,3.0263,0.1650,0.1650
17.5162,3.0263,0.1650,0.1650
17.5388,3.0263,0.1650,0.1650
17.5612,3.0263,0.1650,0.1650
17.5837,3.0263,0.1650,0.1650
17.6062,3.0263,0.1650,0.1650
17.6288,3.0263,0.1650,0.1650
17.6513,3.0263,0.1650,0.1650
17.6737,3.0263,0.1650,0.1650
17.6962,3.0263,0.1650,0.1650
17.7188,3.0263,0.1650,0.1650
17.7413,3.0263,0.1650,0.1650
17.7637,3.0263,0.1650,0.1650
17.7862,3.0263,0.1650,0.1650
17.8087,3.0263,0.1650,0.1650
17.8313,3.0263,0.1650,0.1650
17.8537,3.0263,0.1650,0.1650
17.8762,3.0263,0.1650,0.1650
17.8987,3.0263,0.1650,0.1650
17.9213,3.0263,0.1650,0.1650
17.9437,3.0263,0.1650,0.1650
17.9662,3.0263,0.1650,0.1650
17.9887,3.0263,0.1650,0.1650
18.0113,3.0263,0.1650,0.1650
18.0337,3.0263,0.1650,0.1650
18.0562,3.0263,0.1650,0.1650
18.0787,3.0263,0.1650,0.1650
18.1013,3.0263,0.1650,0.1650
18.1237,3.0263,0.1650,0.1650
18.1462,3.0263,0.1650,0.1650
18.1687,3.0263,0.1650,0.1650
18.1913,3.0263,0.1650,0.1650
18.2138,3.0263,0.1650,0.1650
18.2362,3.0263,0.1650,0.1650
18.2587,3.0263,0.1650,0.1650
18.2812,3.0263,0.1650,0.1650
18.3038,3.0263,0.1650,0.1650
18.3262,3.0263,0.1650,0.1650
18.3487,3.0263,0.1650,0.1650
18.3712,3.0263,0.1650,0.1650
18.3938,3.0263,0.1650,0.1650
18.4162,3.0263,0.1652,0.1652
18.4387,3.0263,0.1657,0.1657
18.4612,3.0263,0.1665,0.1665
18.4838,3.0263,0.1677,0.1677
18.5062,3.0263,0.1687,0.1687
18.5287,3.0263,0.1687,0.1687
18.5512,3.0263,0.1687,0.1687
18.5738,3.0263,0.1687,0.1687
18.5962,3.0375,0.1725,0.1725
18.6187,3.0375,0.1725,0.1725
18.6412,3.0375,0.1725,0.1725
18.6638,3.0375,0.1725,0.1725
18.6862,3.0375,0.1725,0.1725
18.7087,3.0375,0.1725,0.1725
18.7312,3.0375,0.1725,0.1725
18.7538,3.0375,0.1725,0.1725
18.7763,3.0375,0.1725,0.1725
18.7987,3.0375,0.1725,0.1725
18.8212,3.0375,0.1725,0.1725
18.8438,3.0375,0.1725,0.1725
18.8663,3.0375,0.1725,0.1725
18.8887,3.0375,0.1725,0.1725
18.9112,3.0375,0.1725,0.1725
18.9337,3.0375,0.1725,0.1725
18.9563,3.0375,0.1725,0.1725
18.9787,3.0375,0.1725,0.1725
19.0012,3.0375,0.1725,0.1725
19.0237,3.0375,0.1725,0.1725
19.0463,3.0375,0.1725,0.1725
19.0687,3.0375,0.1725,0.1725
19.0912,3.0375,0.1725,0.1725
19.1137,3.0375,0.1725,0.1725
19.1363,3.0488,0.1725,0.1725
19.1587,3.0488,0.1725,0.1725
19.1812,3.0488,0.1725,0.1725
19.2037,3.0488,0.1725,0.1725
19.2263,3.0488,0.1725,0.1725
19.2487,3.0488,0.1725,0.1725
19.2712,3.0488,0.1725,0.1725
19.2937,3.0488,0.1725,0.1725
19.3163,3.0488,0.1725,0.1725
19.3388,3.0488,0.1725,0.1725
19.3612,3.0488,0.1725,0.1725
19.3837,3.0488,0.1725,0.1725
19.4062,3.0488,0.1725,0.1725
19.4288,3.0488,0.1725,0.1725
19.4512,3.0488,0.1725,0.1725
19.4737,3.0488,0.1725,0.1725
19.4962,3.0488,0.1725,0.1725
19.5188,3.0488,0.1725,0.1725
19.5412,3.0488,0.1725,0.1725
19.5637,3.0488,0.1725,0.1725
19.5862,3.0488,0.1725,0.1725
19.6088,3.0488,0.1725,0.1725
19.6312,3.0488,0.1725,0.1725
19.6537,3.0488,0.1725,0.1725
19.6762,3.0488,0.1714,0.1714
19.6988,3.0488,0.1702,0.1702
19.7212,3.0488,0.1694,0.1694
19.7437,3.0488,0.1689,0.1689
19.7662,3.0488,0.1687,0.1687
19.7888,3.0488,0.1687,0.1687
19.8112,3.0488,0.1687,0.1687
19.8337,3.0488,0.1687,0.1687
19.8562,3.0488,0.1687,0.1687
19.8788,3.0488,0.1684,0.1684
19.9013,3.0600,0.1687,0.1687
19.9237,3.0600,0.1687,0.1687
19.9462,3.0600,0.1687,0.1687
19.9688,3.0600,0.1687,0.1687
19.9913,3.0600,0.1687,0.1687
20.0137,3.0600,0.1687,0.1687
20.0362,3.0600,0.1687,0.1687
20.0587,3.0600,0.1687,0.1687
20.0813,3.0600,0.1687,0.1687
20.1037,3.0600,0.1687,0.1687
20.1262,3.0600,0.1687,0.1687
20.1487,3.0600,0.1687,0.1687
20.1713,3.0713,0.1650,0.1650
20.1937,3.0713,0.1650,0.1650
20.2162,3.0713,0.1654,0.1654
20.2387,3.0713,0.1661,0.1661
20.2613,3.0713,0.1647,0.1647
20.2837,3.0825,0.1647,0.1647
20.3062,3.0938,0.1628,0.1628
20.3287,3.0938,0.1649,0.1649
20.3513,3.1050,0.1637,0.1637
20.3737,3.1050,0.1649,0.1649
20.3962,3.1162,0.1656,0.1656
20.4187,3.1275,0.1638,0.1638
20.4413,3.1275,0.1650,0.1650
20.4638,3.1387,0.1650,0.1650
20.4862,3.1500,0.1645,0.1645
20.5087,3.1612,0.1644,0.1644
20.5312,3.1725,0.1647,0.1647
20.5538,3.1837,0.1645,0.1645
20.5762,3.1950,0.1644,0.1644
20.5987,3.2062,0.1644,0.1644
20.6212,3.2175,0.1647,0.1647
20.6438,3.2287,0.1645,0.1645
20.6662,3.2400,0.1644,0.1644
20.6887,3.2512,0.1647,0.1647
20.7112,3.2625,0.1645,0.1645
20.7338,3.2737,0.1644,0.1644
20.7562,3.2850,0.1644,0.1644
20.7787,3.3075,0.1622,0.1622
20.8012,3.3188,0.1635,0.1635
20.8238,3.3413,0.1623,0.1623
20.8462,3.3525,0.1645,0.1645
20.8687,3.3638,0.1635,0.1635
20.8912,3.3862,0.1654,0.1654
20.9138,3.4087,0.1628,0.1628
20.9362,3.4200,0.1634,0.1634
20.9587,3.4312,0.1644,0.1644
20.9812,3.4537,0.1628,0.1628
21.0038,3.4762,0.1619,0.1619
21.0263,3.4987,0.1618,0.1618
21.0487,3.5212,0.1618,0.1618
21.0712,3.5437,0.1619,0.1619
21.0938,3.5662,0.1618,0.1618
21.1163,3.5887,0.1619,0.1619
21.1387,3.6113,0.1618,0.1618
21.1612,3.6225,0.1644,0.1644
21.1837,3.6450,0.1644,0.1644
21.2063,3.6675,0.1644,0.1644
21.2287,3.6900,0.1644,0.1644
21.2512,3.7125,0.1644,0.1644
21.2737,3.7350,0.1628,0.1628
21.2963,3.7575,0.1619,0.1619
21.3187,3.7800,0.1618,0.1618
21.3412,3.8025,0.1618,0.1618
21.3637,3.8250,0.1619,0.1619
21.3863,3.8475,0.1628,0.1628
21.4087,3.8700,0.1644,0.1644
21.4312,3.8925,0.1644,0.1644
21.4537,3.9150,0.1644,0.1644
21.4763,3.9375,0.1644,0.1644
21.4987,3.9600,0.1644,0.1644
21.5212,3.9825,0.1644,0.1644
21.5437,4.0050,0.1644,0.1644
21.5663,4.0275,0.1644,0.1644
21.5887,4.0500,0.1644,0.1644
21.6112,4.0725,0.1644,0.1644
21.6337,4.0950,0.1644,0.1644
21.6562,4.1175,0.1644,0.1644
21.6788,4.1400,0.1644,0.1644
21.7012,4.1625,0.1644,0.1644
21.7237,4.1850,0.1644,0.1644
21.7462,4.1963,0.1619,0.1619
21.7688,4.2188,0.1618,0.1618
21.7912,4.2412,0.1618,0.1618
21.8137,4.2637,0.1613,0.1613
21.8362,4.2862,0.1599,0.1599
21.8588,4.3087,0.1592,0.1592
21.8812,4.3312,0.1591,0.1591
21.9037,4.3537,0.1595,0.1595
21.9262,4.3762,0.1605,0.1605
21.9488,4.3987,0.1618,0.1618
21.9712,4.4212,0.1618,0.1618
21.9825,4.4437,0.1628,0.1628
22.0050,4.4662,0.1602,0.1602
22.0162,4.4887,0.1613,0.1613
22.0275,4.5112,0.1591,0.1591
22.0388,4.5337,0.1565,0.1565
22.0612,4.5562,0.1570,0.1570
22.0837,4.5787,0.1582,0.1582
22.0950,4.6012,0.1571,0.1571
22.1175,4.6238,0.1575,0.1575
22.1288,4.6463,0.1593,0.1593
22.1400,4.6688,0.1595,0.1595
22.1512,4.6913,0.1595,0.1595
22.1625,4.7138,0.1593,0.1593
22.1850,4.7363,0.1560,0.1560
22.1850,4.7588,0.1595,0.1595
22.1962,4.7812,0.1595,0.1595
22.2075,4.8037,0.1583,0.1583
22.2075,4.8262,0.1602,0.1602
22.2188,4.8487,0.1589,0.1589
22.2300,4.8712,0.1579,0.1579
22.2300,4.8937,0.1586,0.1586
22.2413,4.9162,0.1560,0.1560
22.2413,4.9387,0.1574,0.1574
22.2413,4.9612,0.1574,0.1574
22.2525,4.9837,0.1577,0.1577
22.2525,5.0062,0.1586,0.1586
22.2637,5.0287,0.1595,0.1595
22.2637,5.0512,0.1613,0.1613
22.2637,5.0737,0.1613,0.1613
22.2637,5.0962,0.1613,0.1613
22.2637,5.1187,0.1613,0.1613
22.2637,5.1412,0.1613,0.1613
22.2637,5.1637,0.1613,0.1613
22.2637,5.1863,0.1613,0.1613
22.2637,5.2088,0.1613,0.1613
22.2637,5.2313,0.1613,0.1613
22.2637,5.2538,0.1613,0.1613
22.2637,5.2763,0.1613,0.1613
22.2637,5.2988,0.1613,0.1613
22.2637,5.3213,0.1613,0.1613
22.2637,5.3438,0.1613,0.1613
22.2637,5.3662,0.1613,0.1613
22.2637,5.3887,0.1613,0.1613
22.2637,5.4112,0.1613,0.1613
22.2637,5.4337,0.1613,0.1613
22.2637,5.4562,0.1613,0.1613
22.2637,5.4787,0.1613,0.1613
22.2637,5.5012,0.1613,0.1613
22.2637,5.5237,0.1613,0.1613
22.2637,5.5462,0.1613,0.1613
22.2637,5.5687,0.1613,0.1613
22.2637,5.5912,0.1613,0.1613
22.2637,5.6137,0.1613,0.1613
22.2637,5.6362,0.1603,0.1603
22.2637,5.6587,0.1591,0.1591
22.2525,5.6812,0.1603,0.1603
22.2525,5.7037,0.1589,0.1589
22.2413,5.7262,0.1602,0.1602
22.2413,5.7487,0.1583,0.1583
22.2300,5.7713,0.1603,0.1603
22.2188,5.7938,0.1611,0.1611
22.2188,5.8163,0.1613,0.1613
22.2188,5.8388,0.1613,0.1613
22.2188,5.8613,0.1613,0.1613
22.2188,5.8838,0.1613,0.1613
22.2188,5.9062,0.1613,0.1613
22.2188,5.9287,0.1613,0.1613
22.2188,5.9512,0.1613,0.1613
22.2188,5.9737,0.1613,0.1613
22.2188,5.9962,0.1613,0.1613
22.2188,6.0187,0.1613,0.1613
22.2188,6.0412,0.1613,0.1613
22.2188,6.0637,0.1613,0.1613
22.2188,6.0862,0.1613,0.1613
22.2188,6.1087,0.1613,0.1613
22.2188,6.1312,0.1613,0.1613
22.2188,6.1537,0.1613,0.1613
22.2188,6.1762,0.1613,0.1613
22.2188,6.1987,0.1613,0.1613
22.2188,6.2212,0.1613,0.1613
22.2188,6.2437,0.1613,0.1613
22.2188,6.2662,0.1613,0.1613
22.2188,6.2887,0.1613,0.1613
22.2188,6.3112,0.1613,0.1613
22.2188,6.3337,0.1613,0.1613
22.2188,6.3563,0.1613,0.1613
22.2188,6.3788,0.1613,0.1613
22.2188,6.4013,0.1613,0.1613
22.2188,6.4238,0.1613,0.1613
22.2188,6.4463,0.1613,0.1613
22.2188,6.4688,0.1613,0.1613
22.2188,6.4912,0.1613,0.1613
22.2188,6.5137,0.1613,0.1613
22.2188,6.5362,0.1613,0.1613
22.2188,6.5587,0.1613,0.1613
22.2075,6.5812,0.1637,0.1637
22.1962,6.6037,0.1625,0.1625
22.1962,6.6262,0.1628,0.1628
22.1962,6.6487,0.1611,0.1611
22.1850,6.6712,0.1613,0.1613
22.1850,6.6937,0.1613,0.1613
22.1850,6.7162,0.1613,0.1613
22.1850,6.7387,0.1613,0.1613
22.1850,6.7612,0.1613,0.1613
22.1850,6.7837,0.1613,0.1613
22.1850,6.8062,0.1602,0.1602
22.1850,6.8287,0.1577,0.1577
22.1737,6.8512,0.1592,0.1592
22.1737,6.8737,0.1574,0.1574
22.1737,6.8962,0.1560,0.1560
22.1625,6.9188,0.1586,0.1586
22.1625,6.9413,0.1577,0.1577
22.1512,6.9638,0.1581,0.1581
22.1400,6.9863,0.1589,0.1589
22.1288,7.0088,0.1592,0.1592
22.1288,7.0312,0.1583,0.1583
22.1175,7.0537,0.1595,0.1595
22.1062,7.0762,0.1595,0.1595
22.0950,7.0987,0.1593,0.1593
22.0837,7.1212,0.1595,0.1595
22.0725,7.1437,0.1602,0.1602
22.0500,7.1662,0.1583,0.1583
22.0388,7.1887,0.1599,0.1599
22.0162,7.2112,0.1592,0.1592
22.0050,7.2337,0.1591,0.1591
21.9825,7.2562,0.1591,0.1591
21.9600,7.2787,0.1595,0.1595
21.9375,7.3012,0.1592,0.1592
21.9150,7.3237,0.1591,0.1591
21.8925,7.3462,0.1595,0.1595
21.8700,7.3687,0.1605,0.1605
21.8475,7.3912,0.1618,0.1618
21.8250,7.4137,0.1618,0.1618
21.8025,7.4362,0.1618,0.1618
21.7800,7.4587,0.1618,0.1618
21.7688,7.4812,0.1644,0.1644
21.7575,7.5038,0.1618,0.1618
21.7350,7.5263,0.1618,0.1618
21.7237,7.5488,0.1591,0.1591
21.7012,7.5713,0.1591,0.1591
21.6788,7.5938,0.1592,0.1592
21.6562,7.6162,0.1599,0.1599
21.6450,7.6387,0.1583,0.1583
21.6225,7.6612,0.1602,0.1602
21.6000,7.6837,0.1610,0.1610
21.5887,7.7062,0.1614,0.1614
21.5775,7.7287,0.1611,0.1611
21.5663,7.7512,0.1605,0.1605
21.5550,7.7737,0.1591,0.1591
21.5437,7.7962,0.1582,0.1582
21.5325,7.8187,0.1577,0.1577
21.5212,7.8412,0.1577,0.1577
21.5100,7.8637,0.1581,0.1581
21.4987,7.8862,0.1589,0.1589
21.4875,7.9087,0.1602,0.1602
21.4875,7.9312,0.1583,0.1583
21.4763,7.9537,0.1603,0.1603
21.4763,7.9762,0.1591,0.1591
21.4650,7.9987,0.1616,0.1616
21.4650,8.0213,0.1589,0.1589
21.4537,8.0437,0.1602,0.1602
21.4537,8.0663,0.1583,0.1583
21.4537,8.0887,0.1566,0.1566
21.4425,8.1113,0.1591,0.1591
21.4312,8.1337,0.1613,0.1613
21.4312,8.1562,0.1613,0.1613
21.4312,8.1787,0.1613,0.1613
21.4312,8.2012,0.1613,0.1613
21.4312,8.2237,0.1613,0.1613
21.4312,8.2462,0.1613,0.1613
21.4312,8.2687,0.1613,0.1613
21.4312,8.2912,0.1613,0.1613
21.4312,8.3137,0.1613,0.1613
21.4312,8.3362,0.1613,0.1613
21.4312,8.3588,0.1613,0.1613
21.4312,8.3812,0.1613,0.1613
21.4425,8.4038,0.1579,0.1579
21.4425,8.4262,0.1586,0.1586
21.4537,8.4488,0.1560,0.1560
21.4537,8.4712,0.1574,0.1574
21.4537,8.4938,0.1592,0.1592
21.4650,8.5162,0.1577,0.1577
21.4650,8.5388,0.1602,0.1602
21.4650,8.5612,0.1613,0.1613
21.4763,8.5838,0.1611,0.1611
21.4763,8.6062,0.1613,0.1613
21.4875,8.6288,0.1613,0.1613
21.4875,8.6512,0.1610,0.1610
21.4987,8.6738,0.1611,0.1611
21.5212,8.6962,0.1593,0.1593
21.5212,8.7188,0.1610,0.1610
21.5437,8.7412,0.1602,0.1602
21.5550,8.7637,0.1610,0.1610
21.5663,8.7862,0.1610,0.1610
21.5775,8.8087,0.1614,0.1614
21.5887,8.8312,0.1611,0.1611
21.6000,8.8537,0.1610,0.1610
21.6112,8.8762,0.1602,0.1602
21.6337,8.8987,0.1591,0.1591
21.6562,8.9212,0.1575,0.1575
21.6675,8.9437,0.1595,0.1595
21.6900,8.9663,0.1591,0.1591
21.7125,8.9887,0.1592,0.1592
21.7350,9.0113,0.1591,0.1591
21.7462,9.0337,0.1618,0.1618
21.7688,9.0563,0.1618,0.1618
21.7912,9.0787,0.1619,0.1619
21.8137,9.1013,0.1628,0.1628
21.8362,9.1125,0.1613,0.1613
21.8588,9.1237,0.1602,0.1602
21.8812,9.1463,0.1628,0.1628
21.9037,9.1575,0.1619,0.1619
21.9262,9.1800,0.1613,0.1613
21.9488,9.1913,0.1613,0.1613
21.9712,9.2025,0.1602,0.1602
21.9937,9.2250,0.1610,0.1610
22.0162,9.2363,0.1614,0.1614
22.0388,9.2475,0.1622,0.1622
22.0612,9.2700,0.1605,0.1605
22.0837,9.2812,0.1623,0.1623
22.1062,9.2812,0.1664,0.1664
22.1288,9.2925,0.1672,0.1672
22.1512,9.3037,0.1664,0.1664
22.1737,9.3150,0.1661,0.1661
22.1962,9.3262,0.1661,0.1661
22.2188,9.3262,0.1692,0.1692
22.2413,9.3375,0.1685,0.1685
22.2637,9.3375,0.1689,0.1689
22.2862,9.3375,0.1694,0.1694
22.3087,9.3375,0.1689,0.1689
22.3313,9.3375,0.1687,0.1687
22.3537,9.3487,0.1692,0.1692
22.3762,9.3487,0.1701,0.1701
22.3987,9.3487,0.1684,0.1684
22.4213,9.3600,0.1708,0.1708
22.4437,9.3600,0.1698,0.1698
22.4662,9.3600,0.1691,0.1691
22.4887,9.3600,0.1688,0.1688
22.5113,9.3600,0.1687,0.1687
22.5337,9.3600,0.1687,0.1687
22.5562,9.3600,0.1687,0.1687
22.5787,9.3600,0.1687,0.1687
22.6013,9.3600,0.1687,0.1687
22.6237,9.3600,0.1689,0.1689
22.6462,9.3600,0.1694,0.1694
22.6687,9.3600,0.1702,0.1702
22.6913,9.3600,0.1708,0.1708
22.7137,9.3487,0.1692,0.1692
22.7362,9.3487,0.1701,0.1701
22.7587,9.3487,0.1684,0.1684
22.7812,9.3375,0.1689,0.1689
22.8038,9.3375,0.1694,0.1694
22.8262,9.3375,0.1679,0.1679
22.8487,9.3262,0.1677,0.1677
22.8712,9.3150,0.1656,0.1656
22.8938,9.3150,0.1674,0.1674
22.9162,9.3150,0.1656,0.1656
22.9387,9.3037,0.1664,0.1664
22.9612,9.2925,0.1672,0.1672
22.9838,9.2812,0.1677,0.1677
23.0062,9.2700,0.1677,0.1677
23.0287,9.2587,0.1679,0.1679
23.0512,9.2475,0.1677,0.1677
23.0738,9.2363,0.1679,0.1679
23.0962,9.2363,0.1654,0.1654
23.1187,9.2137,0.1679,0.1679
23.1412,9.2025,0.1672,0.1672
