# x_m,y_m,w_tr_right_m,w_tr_left_m
19.4850,1.6987,0.1687,0.1687
19.4737,1.6987,0.1687,0.1687
19.4625,1.6987,0.1687,0.1687
19.4512,1.6987,0.1687,0.1687
19.4400,1.6987,0.1687,0.1687
19.4288,1.6987,0.1687,0.1687
19.4175,1.6987,0.1687,0.1687
19.4062,1.6987,0.1687,0.1687
19.3950,1.6987,0.1687,0.1687
19.3837,1.6987,0.1687,0.1687
19.3725,1.6987,0.1687,0.1687
19.3612,1.6987,0.1687,0.1687
19.3500,1.6987,0.1687,0.1687
19.3388,1.6987,0.1687,0.1687
19.3275,1.6987,0.1687,0.1687
19.3163,1.6987,0.1687,0.1687
19.3050,1.6987,0.1687,0.1687
19.2937,1.6987,0.1687,0.1687
19.2825,1.6987,0.1687,0.1687
19.2712,1.6987,0.1687,0.1687
19.2600,1.6987,0.1687,0.1687
19.2487,1.6987,0.1687,0.1687
19.2375,1.6987,0.1687,0.1687
19.2263,1.6987,0.1687,0.1687
19.2150,1.6987,0.1687,0.1687
19.2037,1.6987,0.1687,0.1687
19.1925,1.6987,0.1687,0.1687
19.1812,1.6987,0.1687,0.1687
19.1700,1.6987,0.1687,0.1687
19.1587,1.6987,0.1687,0.1687
19.1475,1.6987,0.1687,0.1687
19.1363,1.6987,0.1687,0.1687
19.1250,1.6987,0.1687,0.1687
19.1137,1.6987,0.1687,0.1687
19.1025,1.6987,0.1687,0.1687
19.0912,1.6987,0.1687,0.1687
19.0800,1.6987,0.1687,0.1687
19.0687,1.6987,0.1687,0.1687
19.0575,1.6987,0.1687,0.1687
19.0463,1.6987,0.1687,0.1687
19.0350,1.6987,0.1687,0.1687
19.0237,1.6987,0.1687,0.1687
19.0125,1.6987,0.1687,0.1687
19.0012,1.6987,0.1687,0.1687
18.9900,1.6987,0.1687,0.1687
18.9787,1.6987,0.1687,0.1687
18.9675,1.6987,0.1687,0.1687
18.9563,1.6987,0.1687,0.1687
18.9450,1.6987,0.1687,0.1687
18.9337,1.6987,0.1687,0.1687
18.9225,1.6987,0.1687,0.1687
18.9112,1.6987,0.1687,0.1687
18.9000,1.6987,0.1687,0.1687
18.8887,1.6987,0.1687,0.1687
18.8775,1.6987,0.1687,0.1687
18.8663,1.6987,0.1687,0.1687
18.8550,1.6987,0.1687,0.1687
18.8438,1.6987,0.1687,0.1687
18.8325,1.6987,0.1687,0.1687
18.8212,1.6987,0.1687,0.1687
18.8100,1.6987,0.1687,0.1687
18.7987,1.6987,0.1687,0.1687
18.7875,1.6987,0.1687,0.1687
18.7763,1.6987,0.1687,0.1687
18.7650,1.6987,0.1687,0.1687
18.7538,1.6987,0.1687,0.1687
18.7425,1.6987,0.1687,0.1687
18.7312,1.6987,0.1687,0.1687
18.7200,1.6987,0.1687,0.1687
18.7087,1.6987,0.1687,0.1687
18.6975,1.6987,0.1687,0.1687
18.6862,1.6987,0.1687,0.1687
18.6750,1.6987,0.1687,0.1687
18.6638,1.6987,0.1687,0.1687
18.6525,1.6987,0.1687,0.1687
18.6412,1.6987,0.1687,0.1687
18.6300,1.6987,0.1687,0.1687
18.6187,1.6987,0.1687,0.1687
18.6075,1.6987,0.1687,0.1687
18.5962,1.6987,0.1687,0.1687
18.5850,1.6987,0.1687,0.1687
18.5738,1.6987,0.1687,0.1687
18.5625,1.6987,0.1687,0.1687
18.5512,1.6987,0.1687,0.1687
18.5400,1.6987,0.1687,0.1687
18.5287,1.6987,0.1687,0.1687
18.5175,1.6987,0.1687,0.1687
18.5062,1.6987,0.1687,0.1687
18.4950,1.6987,0.1687,0.1687
18.4838,1.6987,0.1687,0.1687
18.4725,1.6987,0.1687,0.1687
18.4612,1.6987,0.1687,0.1687
18.4500,1.6987,0.1687,0.1687
18.4387,1.6987,0.1687,0.1687
18.4275,1.6987,0.1687,0.1687
18.4162,1.6987,0.1687,0.1687
18.4050,1.6987,0.1687,0.1687
18.3938,1.6987,0.1687,0.1687
18.3825,1.6987,0.1687,0.1687
18.3712,1.6987,0.1687,0.1687
18.3600,1.6987,0.1687,0.1687
18.3487,1.6987,0.1687,0.1687
18.3375,1.6987,0.1687,0.1687
18.3262,1.6987,0.1687,0.1687
18.3150,1.6987,0.1687,0.1687
18.3038,1.6987,0.1687,0.1687
18.2925,1.6987,0.1687,0.1687
18.2812,1.6987,0.1687,0.1687
18.2700,1.6987,0.1687,0.1687
18.2587,1.6987,0.1687,0.1687
18.2475,1.6987,0.1687,0.1687
18.2362,1.6987,0.1687,0.1687
18.2250,1.6875,0.1684,0.1684
18.2138,1.6875,0.1692,0.1692
18.2025,1.6875,0.1701,0.1701
18.1913,1.6875,0.1710,0.1710
18.1800,1.6875,0.1721,0.1721
18.1687,1.6875,0.1725,0.1725
18.1575,1.6875,0.1725,0.1725
18.1462,1.6875,0.1725,0.1725
18.1350,1.6875,0.1725,0.1725
18.1237,1.6875,0.1725,0.1725
18.1125,1.6875,0.1725,0.1725
18.1013,1.6875,0.1725,0.1725
18.0900,1.6875,0.1725,0.1725
18.0787,1.6875,0.1725,0.1725
18.0675,1.6875,0.1725,0.1725
18.0562,1.6875,0.1725,0.1725
18.0450,1.6875,0.1725,0.1725
18.0337,1.6875,0.1725,0.1725
18.0225,1.6875,0.1725,0.1725
18.0113,1.6875,0.1725,0.1725
18.0000,1.6875,0.1725,0.1725
17.9887,1.6875,0.1725,0.1725
17.9775,1.6875,0.1725,0.1725
17.9662,1.6875,0.1725,0.1725
17.9550,1.6875,0.1725,0.1725
17.9437,1.6875,0.1725,0.1725
17.9325,1.6875,0.1725,0.1725
17.9213,1.6875,0.1725,0.1725
17.9100,1.6875,0.1725,0.1725
17.8987,1.6875,0.1725,0.1725
17.8875,1.6875,0.1725,0.1725
17.8762,1.6875,0.1725,0.1725
17.8650,1.6875,0.1725,0.1725
17.8537,1.6875,0.1725,0.1725
17.8425,1.6875,0.1725,0.1725
17.8313,1.6875,0.1725,0.1725
17.8200,1.6875,0.1725,0.1725
17.8087,1.6875,0.1725,0.1725
17.7975,1.6875,0.1725,0.1725
17.7862,1.6875,0.1725,0.1725
17.7750,1.6875,0.1725,0.1725
17.7637,1.6875,0.1725,0.1725
17.7525,1.6875,0.1725,0.1725
17.7413,1.6875,0.1725,0.1725
17.7300,1.6875,0.1725,0.1725
17.7188,1.6875,0.1725,0.1725
17.7075,1.6875,0.1725,0.1725
17.6962,1.6875,0.1725,0.1725
17.6850,1.6875,0.1725,0.1725
17.6737,1.6875,0.1725,0.1725
17.6625,1.6875,0.1725,0.1725
17.6513,1.6875,0.1725,0.1725
17.6400,1.6875,0.1725,0.1725
17.6288,1.6875,0.1725,0.1725
17.6175,1.6875,0.1725,0.1725
17.6062,1.6875,0.1725,0.1725
17.5950,1.6875,0.1725,0.1725
17.5837,1.6875,0.1725,0.1725
17.5725,1.6875,0.1725,0.1725
17.5612,1.6875,0.1725,0.1725
17.5500,1.6875,0.1725,0.1725
17.5388,1.6875,0.1725,0.1725
17.5275,1.6875,0.1725,0.1725
17.5162,1.6875,0.1725,0.1725
17.5050,1.6875,0.1725,0.1725
17.4937,1.6875,0.1725,0.1725
17.4825,1.6875,0.1725,0.1725
17.4712,1.6875,0.1725,0.1725
17.4600,1.6875,0.1725,0.1725
17.4488,1.6875,0.1725,0.1725
17.4375,1.6875,0.1725,0.1725
17.4262,1.6875,0.1725,0.1725
17.4150,1.6875,0.1725,0.1725
17.4037,1.6875,0.1725,0.1725
17.3925,1.6875,0.1725,0.1725
17.3812,1.6875,0.1725,0.1725
17.3700,1.6875,0.1725,0.1725
17.3588,1.6875,0.1725,0.1725
17.3475,1.6875,0.1725,0.1725
17.3362,1.6875,0.1725,0.1725
17.3250,1.6875,0.1725,0.1725
17.3137,1.6875,0.1725,0.1725
17.3025,1.6875,0.1725,0.1725
17.2912,1.6875,0.1725,0.1725
17.2800,1.6875,0.1725,0.1725
17.2688,1.6875,0.1725,0.1725
17.2575,1.6875,0.1725,0.1725
17.2462,1.6875,0.1725,0.1725
17.2350,1.6763,0.1725,0.1725
17.2237,1.6763,0.1725,0.1725
17.2125,1.6763,0.1725,0.1725
17.2012,1.6763,0.1725,0.1725
17.1900,1.6763,0.1725,0.1725
17.1788,1.6763,0.1725,0.1725
17.1675,1.6763,0.1725,0.1725
17.1562,1.6763,0.1725,0.1725
17.1450,1.6763,0.1725,0.1725
17.1337,1.6763,0.1725,0.1725
17.1225,1.6763,0.1725,0.1725
17.1112,1.6763,0.1725,0.1725
17.1000,1.6763,0.1725,0.1725
17.0888,1.6763,0.1725,0.1725
17.0775,1.6763,0.1725,0.1725
17.0663,1.6763,0.1725,0.1725
17.0550,1.6763,0.1725,0.1725
17.0437,1.6763,0.1725,0.1725
17.0325,1.6763,0.1725,0.1725
17.0212,1.6763,0.1725,0.1725
17.0100,1.6763,0.1725,0.1725
16.9988,1.6763,0.1725,0.1725
16.9875,1.6763,0.1725,0.1725
16.9763,1.6763,0.1725,0.1725
16.9650,1.6763,0.1725,0.1725
16.9537,1.6763,0.1725,0.1725
16.9425,1.6763,0.1725,0.1725
16.9312,1.6763,0.1725,0.1725
16.9200,1.6763,0.1725,0.1725
16.9087,1.6763,0.1725,0.1725
16.8975,1.6763,0.1725,0.1725
16.8863,1.6763,0.1725,0.1725
16.8750,1.6763,0.1725,0.1725
16.8637,1.6763,0.1725,0.1725
16.8525,1.6763,0.1725,0.1725
16.8412,1.6763,0.1725,0.1725
16.8300,1.6763,0.1725,0.1725
16.8187,1.6763,0.1725,0.1725
16.8075,1.6763,0.1725,0.1725
16.7963,1.6763,0.1725,0.1725
16.7850,1.6763,0.1725,0.1725
16.7737,1.6763,0.1725,0.1725
16.7625,1.6763,0.1725,0.1725
16.7512,1.6763,0.1725,0.1725
16.7400,1.6763,0.1725,0.1725
16.7287,1.6763,0.1725,0.1725
16.7175,1.6763,0.1725,0.1725
16.7063,1.6763,0.1725,0.1725
16.6950,1.6763,0.1725,0.1725
16.6837,1.6763,0.1725,0.1725
16.6725,1.6763,0.1725,0.1725
16.6612,1.6763,0.1725,0.1725
16.6500,1.6763,0.1725,0.1725
16.6387,1.6763,0.1725,0.1725
16.6275,1.6763,0.1725,0.1725
16.6163,1.6763,0.1725,0.1725
16.6050,1.6763,0.1725,0.1725
16.5938,1.6763,0.1725,0.1725
16.5825,1.6763,0.1725,0.1725
16.5712,1.6763,0.1725,0.1725
16.5600,1.6763,0.1721,0.1721
16.5487,1.6650,0.1687,0.1687
16.5375,1.6650,0.1687,0.1687
16.5263,1.6650,0.1687,0.1687
16.5150,1.6650,0.1687,0.1687
16.5038,1.6650,0.1687,0.1687
16.4925,1.6650,0.1687,0.1687
16.4812,1.6650,0.1687,0.1687
16.4700,1.6650,0.1687,0.1687
16.4587,1.6650,0.1687,0.1687
16.4475,1.6650,0.1687,0.1687
16.4363,1.6650,0.1687,0.1687
16.4250,1.6650,0.1687,0.1687
16.4138,1.6650,0.1687,0.1687
16.4025,1.6650,0.1687,0.1687
16.3912,1.6650,0.1687,0.1687
16.3800,1.6650,0.1684,0.1684
16.3687,1.6650,0.1677,0.1677
16.3575,1.6650,0.1671,0.1671
16.3462,1.6650,0.1665,0.1665
16.3350,1.6650,0.1661,0.1661
16.3238,1.6650,0.1657,0.1657
16.3125,1.6650,0.1654,0.1654
16.3012,1.6650,0.1652,0.1652
16.2900,1.6650,0.1650,0.1650
16.2787,1.6650,0.1650,0.1650
16.2675,1.6650,0.1650,0.1650
16.2562,1.6650,0.1650,0.1650
16.2450,1.6650,0.1650,0.1650
16.2338,1.6650,0.1650,0.1650
16.2225,1.6650,0.1650,0.1650
16.2112,1.6650,0.1650,0.1650
16.2000,1.6650,0.1650,0.1650
16.1887,1.6650,0.1650,0.1650
16.1775,1.6650,0.1650,0.1650
16.1662,1.6650,0.1650,0.1650
16.1550,1.6650,0.1650,0.1650
16.1438,1.6650,0.1650,0.1650
16.1325,1.6650,0.1650,0.1650
16.1212,1.6650,0.1650,0.1650
16.1100,1.6650,0.1650,0.1650
16.0987,1.6650,0.1650,0.1650
16.0875,1.6650,0.1650,0.1650
16.0762,1.6650,0.1650,0.1650
16.0650,1.6650,0.1650,0.1650
16.0538,1.6650,0.1650,0.1650
16.0425,1.6650,0.1650,0.1650
16.0312,1.6650,0.1650,0.1650
16.0200,1.6650,0.1650,0.1650
16.0087,1.6650,0.1650,0.1650
15.9975,1.6650,0.1650,0.1650
15.9863,1.6650,0.1650,0.1650
15.9750,1.6650,0.1650,0.1650
15.9637,1.6650,0.1650,0.1650
15.9525,1.6650,0.1650,0.1650
15.9413,1.6650,0.1650,0.1650
15.9300,1.6650,0.1650,0.1650
15.9187,1.6650,0.1650,0.1650
15.9075,1.6650,0.1650,0.1650
15.8963,1.6650,0.1650,0.1650
15.8850,1.6650,0.1650,0.1650
15.8737,1.6650,0.1650,0.1650
15.8625,1.6650,0.1650,0.1650
15.8513,1.6650,0.1650,0.1650
15.8400,1.6650,0.1650,0.1650
15.8287,1.6650,0.1650,0.1650
15.8175,1.6650,0.1650,0.1650
15.8062,1.6650,0.1650,0.1650
15.7950,1.6650,0.1650,0.1650
15.7837,1.6650,0.1650,0.1650
15.7725,1.6650,0.1650,0.1650
15.7612,1.6650,0.1650,0.1650
15.7500,1.6650,0.1650,0.1650
15.7387,1.6650,0.1650,0.1650
15.7275,1.6650,0.1650,0.1650
15.7162,1.6650,0.1650,0.1650
15.7050,1.6650,0.1650,0.1650
15.6937,1.6650,0.1650,0.1650
15.6825,1.6650,0.1650,0.1650
15.6712,1.6650,0.1650,0.1650
15.6600,1.6650,0.1650,0.1650
15.6487,1.6650,0.1650,0.1650
15.6375,1.6650,0.1650,0.1650
15.6262,1.6650,0.1650,0.1650
15.6150,1.6650,0.1650,0.1650
15.6037,1.6650,0.1650,0.1650
15.5925,1.6650,0.1650,0.1650
15.5812,1.6650,0.1650,0.1650
15.5700,1.6650,0.1650,0.1650
15.5587,1.6650,0.1650,0.1650
15.5475,1.6650,0.1650,0.1650
15.5362,1.6650,0.1650,0.1650
15.5250,1.6650,0.1650,0.1650
15.5137,1.6650,0.1650,0.1650
15.5025,1.6650,0.1650,0.1650
15.4912,1.6650,0.1650,0.1650
15.4800,1.6650,0.1650,0.1650
15.4688,1.6650,0.1650,0.1650
15.4575,1.6650,0.1650,0.1650
15.4462,1.6650,0.1650,0.1650
15.4350,1.6650,0.1650,0.1650
15.4238,1.6650,0.1650,0.1650
15.4125,1.6650,0.1650,0.1650
15.4012,1.6650,0.1650,0.1650
15.3900,1.6650,0.1650,0.1650
15.3788,1.6650,0.1650,0.1650
15.3675,1.6650,0.1650,0.1650
15.3562,1.6650,0.1650,0.1650
15.3450,1.6650,0.1650,0.1650
15.3338,1.6650,0.1650,0.1650
15.3225,1.6650,0.1650,0.1650
15.3112,1.6537,0.1684,0.1684
15.3000,1.6537,0.1687,0.1687
15.2888,1.6537,0.1687,0.1687
15.2775,1.6537,0.1687,0.1687
15.2662,1.6537,0.1687,0.1687
15.2550,1.6537,0.1687,0.1687
15.2437,1.6537,0.1687,0.1687
15.2325,1.6537,0.1687,0.1687
15.2212,1.6537,0.1687,0.1687
15.2100,1.6537,0.1687,0.1687
15.1987,1.6537,0.1687,0.1687
15.1875,1.6537,0.1687,0.1687
15.1762,1.6537,0.1687,0.1687
15.1650,1.6537,0.1687,0.1687
15.1537,1.6537,0.1687,0.1687
15.1425,1.6537,0.1687,0.1687
15.1312,1.6537,0.1687,0.1687
15.1200,1.6537,0.1687,0.1687
15.1087,1.6537,0.1687,0.1687
15.0975,1.6537,0.1687,0.1687
15.0862,1.6537,0.1687,0.1687
15.0750,1.6537,0.1687,0.1687
15.0637,1.6537,0.1687,0.1687
15.0525,1.6537,0.1687,0.1687
15.0412,1.6537,0.1687,0.1687
15.0300,1.6537,0.1687,0.1687
15.0187,1.6537,0.1687,0.1687
15.0075,1.6537,0.1687,0.1687
14.9962,1.6425,0.1684,0.1684
14.9850,1.6425,0.1687,0.1687
14.9737,1.6425,0.1687,0.1687
14.9625,1.6425,0.1687,0.1687
14.9512,1.6425,0.1687,0.1687
14.9400,1.6425,0.1687,0.1687
14.9287,1.6425,0.1687,0.1687
14.9175,1.6425,0.1687,0.1687
14.9062,1.6425,0.1687,0.1687
14.8950,1.6425,0.1687,0.1687
14.8837,1.6425,0.1687,0.1687
14.8725,1.6425,0.1687,0.1687
14.8613,1.6425,0.1687,0.1687
14.8500,1.6425,0.1687,0.1687
14.8387,1.6425,0.1687,0.1687
14.8275,1.6425,0.1687,0.1687
14.8163,1.6425,0.1687,0.1687
14.8050,1.6425,0.1687,0.1687
14.7937,1.6425,0.1687,0.1687
14.7825,1.6425,0.1687,0.1687
14.7713,1.6425,0.1687,0.1687
14.7600,1.6425,0.1687,0.1687
14.7487,1.6425,0.1687,0.1687
14.7375,1.6425,0.1687,0.1687
14.7263,1.6425,0.1687,0.1687
14.7150,1.6425,0.1687,0.1687
14.7037,1.6425,0.1687,0.1687
14.6925,1.6425,0.1687,0.1687
14.6812,1.6425,0.1687,0.1687
14.6700,1.6425,0.1687,0.1687
14.6587,1.6425,0.1687,0.1687
14.6475,1.6425,0.1687,0.1687
14.6362,1.6425,0.1687,0.1687
14.6250,1.6425,0.1687,0.1687
14.6137,1.6425,0.1687,0.1687
14.6025,1.6425,0.1687,0.1687
14.5912,1.6425,0.1687,0.1687
14.5800,1.6425,0.1687,0.1687
14.5687,1.6425,0.1687,0.1687
14.5575,1.6425,0.1687,0.1687
14.5462,1.6425,0.1687,0.1687
14.5350,1.6425,0.1687,0.1687
14.5237,1.6425,0.1687,0.1687
14.5125,1.6425,0.1687,0.1687
14.5012,1.6425,0.1688,0.1688
14.4900,1.6425,0.1689,0.1689
14.4787,1.6425,0.1691,0.1691
14.4675,1.6425,0.1694,0.1694
14.4562,1.6425,0.1698,0.1698
14.4450,1.6425,0.1702,0.1702
14.4337,1.6425,0.1708,0.1708
14.4225,1.6425,0.1714,0.1714
14.4112,1.6425,0.1721,0.1721
14.4000,1.6425,0.1725,0.1725
14.3887,1.6425,0.1725,0.1725
14.3775,1.6425,0.1725,0.1725
14.3662,1.6425,0.1725,0.1725
14.3550,1.6425,0.1725,0.1725
14.3438,1.6425,0.1725,0.1725
14.3325,1.6425,0.1725,0.1725
14.3212,1.6425,0.1725,0.1725
14.3100,1.6425,0.1725,0.1725
14.2988,1.6425,0.1725,0.1725
14.2875,1.6425,0.1725,0.1725
14.2762,1.6425,0.1725,0.1725
14.2650,1.6425,0.1725,0.1725
14.2538,1.6425,0.1725,0.1725
14.2425,1.6425,0.1725,0.1725
14.2312,1.6425,0.1725,0.1725
14.2200,1.6425,0.1725,0.1725
14.2088,1.6425,0.1725,0.1725
14.1975,1.6425,0.1725,0.1725
14.1862,1.6425,0.1725,0.1725
14.1750,1.6425,0.1725,0.1725
14.1638,1.6425,0.1725,0.1725
14.1525,1.6425,0.1725,0.1725
14.1412,1.6425,0.1725,0.1725
14.1300,1.6425,0.1725,0.1725
14.1188,1.6425,0.1725,0.1725
14.1075,1.6425,0.1725,0.1725
14.0962,1.6425,0.1725,0.1725
14.0850,1.6425,0.1725,0.1725
14.0737,1.6425,0.1725,0.1725
14.0625,1.6425,0.1725,0.1725
14.0512,1.6425,0.1725,0.1725
14.0400,1.6425,0.1725,0.1725
14.0287,1.6425,0.1725,0.1725
14.0175,1.6425,0.1725,0.1725
14.0062,1.6425,0.1725,0.1725
13.9950,1.6425,0.1725,0.1725
13.9837,1.6425,0.1725,0.1725
13.9725,1.6425,0.1725,0.1725
13.9612,1.6425,0.1725,0.1725
13.9500,1.6425,0.1725,0.1725
13.9387,1.6425,0.1725,0.1725
13.9275,1.6425,0.1725,0.1725
13.9162,1.6425,0.1725,0.1725
13.9050,1.6425,0.1725,0.1725
13.8937,1.6425,0.1725,0.1725
13.8825,1.6425,0.1725,0.1725
13.8712,1.6425,0.1725,0.1725
13.8600,1.6425,0.1725,0.1725
13.8487,1.6425,0.1725,0.1725
13.8375,1.6425,0.1725,0.1725
13.8262,1.6425,0.1725,0.1725
13.8150,1.6425,0.1725,0.1725
13.8037,1.6425,0.1725,0.1725
13.7925,1.6425,0.1725,0.1725
13.7812,1.6425,0.1725,0.1725
13.7700,1.6425,0.1725,0.1725
13.7587,1.6425,0.1725,0.1725
13.7475,1.6425,0.1725,0.1725
13.7363,1.6425,0.1725,0.1725
13.7250,1.6425,0.1725,0.1725
13.7137,1.6425,0.1725,0.1725
13.7025,1.6425,0.1725,0.1725
13.6913,1.6425,0.1725,0.1725
13.6800,1.6425,0.1725,0.1725
13.6687,1.6425,0.1725,0.1725
13.6575,1.6425,0.1725,0.1725
13.6463,1.6425,0.1725,0.1725
13.6350,1.6425,0.1725,0.1725
13.6237,1.6425,0.1725,0.1725
13.6125,1.6425,0.1725,0.1725
13.6013,1.6425,0.1725,0.1725
13.5900,1.6425,0.1725,0.1725
13.5787,1.6425,0.1725,0.1725
13.5675,1.6425,0.1725,0.1725
13.5563,1.6425,0.1725,0.1725
13.5450,1.6425,0.1725,0.1725
13.5337,1.6425,0.1725,0.1725
13.5225,1.6425,0.1725,0.1725
13.5112,1.6425,0.1725,0.1725
13.5000,1.6425,0.1725,0.1725
13.4887,1.6425,0.1725,0.1725
13.4775,1.6425,0.1725,0.1725
13.4662,1.6425,0.1725,0.1725
13.4550,1.6425,0.1725,0.1725
13.4437,1.6425,0.1725,0.1725
13.4325,1.6425,0.1725,0.1725
13.4212,1.6425,0.1725,0.1725
13.4100,1.6425,0.1725,0.1725
13.3987,1.6425,0.1725,0.1725
13.3875,1.6425,0.1725,0.1725
13.3762,1.6425,0.1725,0.1725
13.3650,1.6425,0.1725,0.1725
13.3537,1.6425,0.1725,0.1725
13.3425,1.6425,0.1725,0.1725
13.3312,1.6425,0.1725,0.1725
13.3200,1.6425,0.1725,0.1725
13.3087,1.6425,0.1725,0.1725
13.2975,1.6425,0.1725,0.1725
13.2862,1.6425,0.1725,0.1725
13.2750,1.6425,0.1725,0.1725
13.2637,1.6425,0.1725,0.1725
13.2525,1.6425,0.1725,0.1725
13.2412,1.6425,0.1725,0.1725
13.2300,1.6425,0.1725,0.1725
13.2188,1.6425,0.1725,0.1725
13.2075,1.6425,0.1725,0.1725
13.1962,1.6425,0.1725,0.1725
13.1850,1.6425,0.1725,0.1725
13.1738,1.6425,0.1725,0.1725
13.1625,1.6425,0.1725,0.1725
13.1512,1.6425,0.1725,0.1725
13.1400,1.6425,0.1725,0.1725
13.1288,1.6425,0.1725,0.1725
13.1175,1.6425,0.1725,0.1725
13.1062,1.6425,0.1725,0.1725
13.0950,1.6425,0.1725,0.1725
13.0838,1.6425,0.1725,0.1725
13.0725,1.6425,0.1725,0.1725
13.0612,1.6425,0.1725,0.1725
13.0500,1.6425,0.1725,0.1725
13.0388,1.6425,0.1725,0.1725
13.0275,1.6425,0.1725,0.1725
13.0162,1.6425,0.1725,0.1725
13.0050,1.6425,0.1725,0.1725
12.9938,1.6425,0.1725,0.1725
12.9825,1.6425,0.1725,0.1725
12.9712,1.6425,0.1725,0.1725
12.9600,1.6425,0.1725,0.1725
12.9487,1.6425,0.1725,0.1725
12.9375,1.6425,0.1725,0.1725
12.9262,1.6425,0.1725,0.1725
12.9150,1.6425,0.1725,0.1725
12.9037,1.6425,0.1725,0.1725
12.8925,1.6425,0.1725,0.1725
12.8812,1.6425,0.1725,0.1725
12.8700,1.6425,0.1725,0.1725
12.8587,1.6425,0.1725,0.1725
12.8475,1.6425,0.1725,0.1725
12.8362,1.6425,0.1725,0.1725
12.8250,1.6425,0.1725,0.1725
12.8137,1.6425,0.1725,0.1725
12.8025,1.6425,0.1725,0.1725
12.7912,1.6425,0.1725,0.1725
12.7800,1.6425,0.1725,0.1725
12.7687,1.6425,0.1725,0.1725
12.7575,1.6425,0.1725,0.1725
12.7462,1.6425,0.1725,0.1725
12.7350,1.6425,0.1725,0.1725
12.7237,1.6425,0.1725,0.1725
12.7125,1.6425,0.1725,0.1725
12.7012,1.6425,0.1725,0.1725
12.6900,1.6425,0.1725,0.1725
12.6787,1.6425,0.1725,0.1725
12.6675,1.6425,0.1725,0.1725
12.6562,1.6425,0.1725,0.1725
12.6450,1.6425,0.1725,0.1725
12.6337,1.6425,0.1725,0.1725
12.6225,1.6425,0.1725,0.1725
12.6113,1.6425,0.1725,0.1725
12.6000,1.6425,0.1725,0.1725
12.5887,1.6425,0.1725,0.1725
12.5775,1.6425,0.1725,0.1725
12.5663,1.6425,0.1725,0.1725
12.5550,1.6425,0.1725,0.1725
12.5437,1.6425,0.1725,0.1725
12.5325,1.6425,0.1725,0.1725
12.5213,1.6425,0.1725,0.1725
12.5100,1.6425,0.1725,0.1725
12.4987,1.6425,0.1725,0.1725
12.4875,1.6425,0.1725,0.1725
12.4763,1.6425,0.1725,0.1725
12.4650,1.6425,0.1725,0.1725
12.4537,1.6425,0.1725,0.1725
12.4425,1.6425,0.1725,0.1725
12.4313,1.6425,0.1725,0.1725
12.4200,1.6425,0.1725,0.1725
12.4087,1.6425,0.1725,0.1725
12.3975,1.6425,0.1725,0.1725
12.3863,1.6425,0.1725,0.1725
12.3750,1.6425,0.1725,0.1725
12.3637,1.6425,0.1725,0.1725
12.3525,1.6425,0.1725,0.1725
12.3412,1.6425,0.1725,0.1725
12.3300,1.6425,0.1725,0.1725
12.3187,1.6425,0.1725,0.1725
12.3075,1.6425,0.1725,0.1725
12.2962,1.6425,0.1725,0.1725
12.2850,1.6425,0.1725,0.1725
12.2737,1.6425,0.1725,0.1725
12.2625,1.6425,0.1725,0.1725
12.2512,1.6425,0.1725,0.1725
12.2400,1.6425,0.1725,0.1725
12.2287,1.6425,0.1725,0.1725
12.2175,1.6425,0.1725,0.1725
12.2062,1.6425,0.1725,0.1725
12.1950,1.6425,0.1725,0.1725
12.1837,1.6425,0.1725,0.1725
12.1725,1.6425,0.1725,0.1725
12.1612,1.6425,0.1725,0.1725
12.1500,1.6425,0.1725,0.1725
12.1387,1.6425,0.1725,0.1725
12.1275,1.6425,0.1725,0.1725
12.1162,1.6425,0.1725,0.1725
12.1050,1.6425,0.1725,0.1725
12.0938,1.6425,0.1725,0.1725
12.0825,1.6425,0.1725,0.1725
12.0712,1.6425,0.1725,0.1725
12.0600,1.6425,0.1725,0.1725
12.0488,1.6425,0.1725,0.1725
12.0375,1.6425,0.1725,0.1725
12.0262,1.6425,0.1725,0.1725
12.0150,1.6425,0.1725,0.1725
12.0038,1.6425,0.1725,0.1725
11.9925,1.6425,0.1725,0.1725
11.9812,1.6425,0.1725,0.1725
11.9700,1.6425,0.1725,0.1725
11.9588,1.6425,0.1725,0.1725
11.9475,1.6425,0.1725,0.1725
11.9362,1.6425,0.1725,0.1725
11.9250,1.6425,0.1725,0.1725
11.9138,1.6425,0.1725,0.1725
11.9025,1.6425,0.1725,0.1725
11.8912,1.6425,0.1725,0.1725
11.8800,1.6425,0.1725,0.1725
11.8688,1.6425,0.1725,0.1725
11.8575,1.6425,0.1725,0.1725
11.8462,1.6425,0.1725,0.1725
11.8350,1.6425,0.1725,0.1725
11.8238,1.6425,0.1725,0.1725
11.8125,1.6425,0.1725,0.1725
11.8012,1.6425,0.1725,0.1725
11.7900,1.6425,0.1725,0.1725
11.7787,1.6425,0.1725,0.1725
11.7675,1.6425,0.1725,0.1725
11.7562,1.6425,0.1725,0.1725
11.7450,1.6425,0.1725,0.1725
11.7337,1.6425,0.1725,0.1725
11.7225,1.6425,0.1725,0.1725
11.7112,1.6425,0.1725,0.1725
11.7000,1.6425,0.1725,0.1725
11.6887,1.6425,0.1725,0.1725
11.6775,1.6425,0.1725,0.1725
11.6662,1.6425,0.1725,0.1725
11.6550,1.6425,0.1725,0.1725
11.6437,1.6425,0.1725,0.1725
